#                \hbar \omega(eV)     Re(chi) (e^2*a_0^2/eV) Im(chi) (e^2*a_0^2/eV)
     chi_3_1=  0.700000000000000E-01  0.105451109593070E-04  0.776991588359597E-08
     chi_1_2=  0.700000000000000E-01  -.165903345795076E-04  -.812113364767143E-08
     chi_2_2=  0.700000000000000E-01  0.315850953999141E+01  0.614339522645110E-03
     chi_3_2=  0.700000000000000E-01  0.703645845632332E-05  0.585747262751463E-08
     chi_1_3=  0.700000000000000E-01  0.107963945589378E-04  0.821945117012850E-08
     chi_2_3=  0.700000000000000E-01  0.727961219989170E-05  0.628661461915892E-08
     chi_3_3=  0.700000000000000E-01  0.169902788375881E+01  0.199803031395524E-03
     chi_1_1=  0.800000000000000E-01  0.315905729729664E+01  0.702288058553651E-03
     chi_2_1=  0.800000000000000E-01  -.165922336776588E-04  -.928440250124739E-08
     chi_3_1=  0.800000000000000E-01  0.105457216230890E-04  0.888062666677830E-08
     chi_1_2=  0.800000000000000E-01  -.165909730899079E-04  -.928190535859861E-08
     chi_2_2=  0.800000000000000E-01  0.315855785921456E+01  0.702137758432522E-03
     chi_3_2=  0.800000000000000E-01  0.703691874002616E-05  0.669484409385974E-08
     chi_1_3=  0.800000000000000E-01  0.107970404821223E-04  0.939446563316893E-08
     chi_2_3=  0.800000000000000E-01  0.728010614482764E-05  0.718537178353802E-08
     chi_3_3=  0.800000000000000E-01  0.169904360427896E+01  0.228354523726896E-03
     chi_1_1=  0.900000000000000E-01  0.315911207374487E+01  0.790119276537743E-03
     chi_2_1=  0.900000000000000E-01  -.165929575676656E-04  -.104457308229554E-07
     chi_3_1=  0.900000000000000E-01  0.105464137686511E-04  0.999162667657700E-08
     chi_1_2=  0.900000000000000E-01  -.165916967856246E-04  -.104429210526604E-07
     chi_2_2=  0.900000000000000E-01  0.315861262394267E+01  0.789950177288342E-03
     chi_3_2=  0.900000000000000E-01  0.703744044378007E-05  0.753245151640578E-08
     chi_1_3=  0.900000000000000E-01  0.107977725953125E-04  0.105698030859298E-07
     chi_2_3=  0.900000000000000E-01  0.728066600456689E-05  0.808439680427242E-08
     chi_3_3=  0.900000000000000E-01  0.169906142154956E+01  0.256909297764678E-03
     chi_1_1=  0.100000000000000E+00  0.315917329818142E+01  0.877966457283174E-03
     chi_2_1=  0.100000000000000E+00  -.165937666848665E-04  -.116073338460839E-07
     chi_3_1=  0.100000000000000E+00  0.105471874184807E-04  0.111029521330247E-07
     chi_1_2=  0.100000000000000E+00  -.165925056856381E-04  -.116042112769085E-07
     chi_2_2=  0.100000000000000E+00  0.315867383527931E+01  0.877778554805213E-03
     chi_3_2=  0.100000000000000E+00  0.703802358592697E-05  0.837032444672028E-08
     chi_1_3=  0.100000000000000E+00  0.107985909236124E-04  0.117455039824767E-07
     chi_2_3=  0.100000000000000E+00  0.728129179992352E-05  0.898372323324556E-08
     chi_3_3=  0.100000000000000E+00  0.169908133582609E+01  0.285467764255841E-03
     chi_1_1=  0.110000000000000E+00  0.315924097184025E+01  0.965831377795894E-03
     chi_2_1=  0.110000000000000E+00  -.165946610504920E-04  -.127692421541427E-07
     chi_3_1=  0.110000000000000E+00  0.105480425977165E-04  0.122146392797167E-07
     chi_1_2=  0.110000000000000E+00  -.165933998111660E-04  -.127658065957581E-07
     chi_2_2=  0.110000000000000E+00  0.315874149445815E+01  0.965624667532647E-03
     chi_3_2=  0.110000000000000E+00  0.703866818697133E-05  0.920849245652040E-08
     chi_1_3=  0.110000000000000E+00  0.107994954950861E-04  0.129216088052599E-07
     chi_2_3=  0.110000000000000E+00  0.728198355416608E-05  0.988338464701268E-08
     chi_3_3=  0.110000000000000E+00  0.169910334739415E+01  0.314030334135847E-03
     chi_1_1=  0.120000000000000E+00  0.315931509608546E+01  0.105371581614571E-02
     chi_2_1=  0.120000000000000E+00  -.165956406880127E-04  -.139314863499630E-07
     chi_3_1=  0.120000000000000E+00  0.105489793341501E-04  0.133267243864390E-07
     chi_1_2=  0.120000000000000E+00  -.165943791856639E-04  -.139277375929243E-07
     chi_2_2=  0.120000000000000E+00  0.315881560284291E+01  0.105349029308374E-02
     chi_3_2=  0.120000000000000E+00  0.703937426958162E-05  0.100469851399209E-07
     chi_1_3=  0.120000000000000E+00  0.108004863407597E-04  0.140981580682820E-07
     chi_2_3=  0.120000000000000E+00  0.728274129301934E-05  0.107834146495547E-07
     chi_3_3=  0.120000000000000E+00  0.169912745656944E+01  0.342597418549661E-03
     chi_1_1=  0.130000000000000E+00  0.315939567241142E+01  0.114162155157315E-02
     chi_2_1=  0.130000000000000E+00  -.165967056231399E-04  -.150940970576385E-07
     chi_3_1=  0.130000000000000E+00  0.105499976582279E-04  0.144392437518011E-07
     chi_1_2=  0.130000000000000E+00  -.165954438348275E-04  -.150900348733609E-07
     chi_2_2=  0.130000000000000E+00  0.315889616192756E+01  0.114137721024200E-02
     chi_3_2=  0.130000000000000E+00  0.704014185859213E-05  0.108858321156857E-07
     chi_1_3=  0.130000000000000E+00  0.108015634946238E-04  0.152751923202703E-07
     chi_2_3=  0.130000000000000E+00  0.728356504466653E-05  0.116838468750363E-07
     chi_3_3=  0.130000000000000E+00  0.169915366369779E+01  0.371169428872807E-03
     chi_1_1=  0.140000000000000E+00  0.315948270244281E+01  0.122955036459647E-02
     chi_2_1=  0.140000000000000E+00  -.165978558838283E-04  -.162571049244690E-07
     chi_3_1=  0.140000000000000E+00  0.105510976030533E-04  0.155522337058715E-07
     chi_1_2=  0.140000000000000E+00  -.165965937865938E-04  -.162527290652018E-07
     chi_2_2=  0.140000000000000E+00  0.315898317333640E+01  0.122928719906837E-02
     chi_3_2=  0.140000000000000E+00  0.704097098100482E-05  0.117250630294818E-07
     chi_1_3=  0.140000000000000E+00  0.108027269936364E-04  0.164527521478545E-07
     chi_2_3=  0.140000000000000E+00  0.728445483975153E-05  0.125847149905677E-07
     chi_3_3=  0.140000000000000E+00  0.169918196915519E+01  0.399746776732426E-03
     chi_1_1=  0.150000000000000E+00  0.315957618793473E+01  0.131750403711879E-02
     chi_2_1=  0.150000000000000E+00  -.165990915002768E-04  -.174205406229061E-07
     chi_3_1=  0.150000000000000E+00  0.105522792043890E-04  0.166657306128176E-07
     chi_1_2=  0.150000000000000E+00  -.165978290711431E-04  -.174158508217045E-07
     chi_2_2=  0.150000000000000E+00  0.315907663882406E+01  0.131722204100828E-02
     chi_3_2=  0.150000000000000E+00  0.704186166599137E-05  0.125647075561380E-07
     chi_1_3=  0.150000000000000E+00  0.108039768777254E-04  0.176308781787494E-07
     chi_2_3=  0.150000000000000E+00  0.728541071138147E-05  0.134860526989725E-07
     chi_3_3=  0.150000000000000E+00  0.169921237334777E+01  0.428329874028375E-03
     chi_1_1=  0.160000000000000E+00  0.315967613077284E+01  0.140548435253546E-02
     chi_2_1=  0.160000000000000E+00  -.166004125049309E-04  -.185844348525031E-07
     chi_3_1=  0.160000000000000E+00  0.105535425006602E-04  0.177797708735500E-07
     chi_1_2=  0.160000000000000E+00  -.165991497209007E-04  -.185794308231977E-07
     chi_2_2=  0.160000000000000E+00  0.315917656027572E+01  0.140518351899902E-02
     chi_3_2=  0.160000000000000E+00  0.704281394489533E-05  0.134047954019060E-07
     chi_1_3=  0.160000000000000E+00  0.108053131897921E-04  0.188096110849432E-07
     chi_2_3=  0.160000000000000E+00  0.728643269512934E-05  0.143878937415595E-07
     chi_3_3=  0.160000000000000E+00  0.169924487671189E+01  0.456919132954365E-03
     chi_1_1=  0.170000000000000E+00  0.315978253297343E+01  0.149349309584155E-02
     chi_2_1=  0.170000000000000E+00  -.166018189324848E-04  -.197488183418664E-07
     chi_3_1=  0.170000000000000E+00  0.105548875329564E-04  0.188943909283713E-07
     chi_1_2=  0.170000000000000E+00  -.166005557705392E-04  -.197434997790310E-07
     chi_2_2=  0.170000000000000E+00  0.315928293970715E+01  0.149317341757720E-02
     chi_3_2=  0.170000000000000E+00  0.704382785123462E-05  0.142453563067274E-07
     chi_1_3=  0.170000000000000E+00  0.108067359757140E-04  0.199889915858925E-07
     chi_2_3=  0.170000000000000E+00  0.728752082903696E-05  0.152902719009006E-07
     chi_3_3=  0.170000000000000E+00  0.169927947971410E+01  0.485514966019114E-03
     chi_1_1=  0.180000000000000E+00  0.315989539668356E+01  0.158153205373948E-02
     chi_2_1=  0.180000000000000E+00  -.166033108198833E-04  -.209137218506122E-07
     chi_3_1=  0.180000000000000E+00  0.105563143450352E-04  0.200096272596308E-07
     chi_1_2=  0.180000000000000E+00  -.166020472569803E-04  -.209080884295283E-07
     chi_2_2=  0.180000000000000E+00  0.315939577926485E+01  0.158119352298634E-02
     chi_3_2=  0.180000000000000E+00  0.704490342070387E-05  0.150864200465033E-07
     chi_1_3=  0.180000000000000E+00  0.108082452843491E-04  0.211690604517239E-07
     chi_2_3=  0.180000000000000E+00  0.728867515361804E-05  0.161932210036150E-07
     chi_3_3=  0.180000000000000E+00  0.169931618285117E+01  0.514117786067547E-03
     chi_1_1=  0.190000000000000E+00  0.316001472418119E+01  0.166960301474701E-02
     chi_2_1=  0.190000000000000E+00  -.166048882063242E-04  -.220791761713251E-07
     chi_3_1=  0.190000000000000E+00  0.105578229833250E-04  0.211255163943835E-07
     chi_1_2=  0.190000000000000E+00  -.166036242193977E-04  -.220732275479457E-07
     chi_2_2=  0.190000000000000E+00  0.315951508122622E+01  0.166924562328483E-02
     chi_3_2=  0.190000000000000E+00  0.704604069117737E-05  0.159280164353704E-07
     chi_1_3=  0.190000000000000E+00  0.108098411675390E-04  0.223498585064428E-07
     chi_2_3=  0.190000000000000E+00  0.728989571186152E-05  0.170967749231595E-07
     chi_3_3=  0.190000000000000E+00  0.169935498665015E+01  0.542728006302040E-03
     chi_1_1=  0.200000000000000E+00  0.316014051787530E+01  0.175770776930523E-02
     chi_2_1=  0.200000000000000E+00  -.166065511332612E-04  -.232452121315220E-07
     chi_3_1=  0.200000000000000E+00  0.105594134969284E-04  0.222420949070555E-07
     chi_1_2=  0.200000000000000E+00  -.166052866992189E-04  -.232389479424320E-07
     chi_2_2=  0.200000000000000E+00  0.315964084799960E+01  0.175733150845394E-02
     chi_3_2=  0.200000000000000E+00  0.704723970271170E-05  0.167701753279807E-07
     chi_1_3=  0.200000000000000E+00  0.108115236801134E-04  0.235314266311499E-07
     chi_2_3=  0.200000000000000E+00  0.729118254923510E-05  0.180009675826253E-07
     chi_3_3=  0.200000000000000E+00  0.169939589166838E+01  0.571346040303691E-03
     chi_1_1=  0.210000000000000E+00  0.316027278030607E+01  0.184584810988701E-02
     chi_2_1=  0.210000000000000E+00  -.166082996444058E-04  -.244118605956195E-07
     chi_3_1=  0.210000000000000E+00  0.105610859376261E-04  0.233593994221158E-07
     chi_1_2=  0.210000000000000E+00  -.166070347401284E-04  -.244052804579941E-07
     chi_2_2=  0.210000000000000E+00  0.315977308212451E+01  0.184545297050615E-02
     chi_3_2=  0.210000000000000E+00  0.704850049754897E-05  0.176129266217882E-07
     chi_1_3=  0.210000000000000E+00  0.108132928798942E-04  0.247138057672654E-07
     chi_2_3=  0.210000000000000E+00  0.729253571368887E-05  0.189058329575429E-07
     chi_3_3=  0.210000000000000E+00  0.169943889849349E+01  0.599972302053641E-03
     chi_1_1=  0.220000000000000E+00  0.316041151414499E+01  0.193402583110547E-02
     chi_2_1=  0.220000000000000E+00  -.166101337857307E-04  -.255791524669051E-07
     chi_3_1=  0.220000000000000E+00  0.105628403598801E-04  0.244774666167536E-07
     chi_1_2=  0.220000000000000E+00  -.166088683880702E-04  -.255722559784667E-07
     chi_2_2=  0.220000000000000E+00  0.315991178627177E+01  0.193361180359371E-02
     chi_3_2=  0.220000000000000E+00  0.704982312011986E-05  0.184563002593393E-07
     chi_1_3=  0.220000000000000E+00  0.108151488277001E-04  0.258970369197628E-07
     chi_2_3=  0.220000000000000E+00  0.729395525565938E-05  0.198114050786940E-07
     chi_3_3=  0.220000000000000E+00  0.169948400774350E+01  0.628607205954451E-03
     chi_1_1=  0.230000000000000E+00  0.316055672219501E+01  0.202224272982289E-02
     chi_2_1=  0.230000000000000E+00  -.166120536054723E-04  -.267471186895149E-07
     chi_3_1=  0.230000000000000E+00  0.105646768208383E-04  0.255963332235639E-07
     chi_1_2=  0.230000000000000E+00  -.166107876912506E-04  -.267399054284865E-07
     chi_2_2=  0.230000000000000E+00  0.316005696324364E+01  0.202180980411742E-02
     chi_3_2=  0.230000000000000E+00  0.705120761704714E-05  0.193003262305712E-07
     chi_1_3=  0.230000000000000E+00  0.108170915873512E-04  0.270811611604106E-07
     chi_2_3=  0.230000000000000E+00  0.729544122807360E-05  0.207177180349317E-07
     chi_3_3=  0.230000000000000E+00  0.169953122006675E+01  0.657251166851507E-03
     chi_1_1=  0.240000000000000E+00  0.316070840739083E+01  0.211050060525976E-02
     chi_2_1=  0.240000000000000E+00  -.166140591541340E-04  -.279157902504134E-07
     chi_3_1=  0.240000000000000E+00  0.105665953803379E-04  0.267160360332389E-07
     chi_1_2=  0.240000000000000E+00  -.166127927001415E-04  -.279082597754708E-07
     chi_2_2=  0.240000000000000E+00  0.316020861597400E+01  0.211004877083568E-02
     chi_3_2=  0.240000000000000E+00  0.705265403714902E-05  0.201450345751150E-07
     chi_1_3=  0.240000000000000E+00  0.108191212256741E-04  0.282662196310242E-07
     chi_2_3=  0.240000000000000E+00  0.729699368635338E-05  0.216248059760089E-07
     chi_3_3=  0.240000000000000E+00  0.169958053614204E+01  0.685904600054488E-03
     chi_1_1=  0.250000000000000E+00  0.316086657279887E+01  0.219880125910412E-02
     chi_2_1=  0.250000000000000E+00  -.166161504844891E-04  -.290851981813807E-07
     chi_3_1=  0.250000000000000E+00  0.105685961009102E-04  0.278366118972668E-07
     chi_1_2=  0.250000000000000E+00  -.166148834674834E-04  -.290773500316024E-07
     chi_2_2=  0.250000000000000E+00  0.316036674752852E+01  0.219833050497390E-02
     chi_3_2=  0.250000000000000E+00  0.705416243144308E-05  0.209904553846067E-07
     chi_1_3=  0.250000000000000E+00  0.108212378125072E-04  0.294522535467272E-07
     chi_2_3=  0.250000000000000E+00  0.729861268841994E-05  0.225327031154164E-07
     chi_3_3=  0.250000000000000E+00  0.169963195667857E+01  0.714567921358890E-03
     chi_1_1=  0.260000000000000E+00  0.316103122161765E+01  0.228714649562137E-02
     chi_2_1=  0.260000000000000E+00  -.166183276515847E-04  -.302553735610043E-07
     chi_3_1=  0.260000000000000E+00  0.105706790477852E-04  0.289580977306410E-07
     chi_1_2=  0.260000000000000E+00  -.166170600482890E-04  -.302472072558183E-07
     chi_2_2=  0.260000000000000E+00  0.316053136110490E+01  0.228665681033409E-02
     chi_3_2=  0.260000000000000E+00  0.705573285315000E-05  0.218366188050042E-07
     chi_1_3=  0.260000000000000E+00  0.108234414207059E-04  0.306393041992244E-07
     chi_2_3=  0.260000000000000E+00  0.730029829469860E-05  0.234414437332290E-07
     chi_3_3=  0.260000000000000E+00  0.169968548241607E+01  0.743241547067602E-03
     chi_1_1=  0.270000000000000E+00  0.316120235717785E+01  0.237553812176406E-02
     chi_2_1=  0.270000000000000E+00  -.166205907127446E-04  -.314263475166754E-07
     chi_3_1=  0.270000000000000E+00  0.105728442888959E-04  0.300805305145736E-07
     chi_1_2=  0.270000000000000E+00  -.166193224998461E-04  -.314178625558044E-07
     chi_2_2=  0.270000000000000E+00  0.316070246003296E+01  0.237502949340479E-02
     chi_3_2=  0.270000000000000E+00  0.705736535769758E-05  0.226835550389118E-07
     chi_1_3=  0.270000000000000E+00  0.108257321261485E-04  0.318274129600837E-07
     chi_2_3=  0.270000000000000E+00  0.730205056812374E-05  0.243510621789630E-07
     chi_3_3=  0.270000000000000E+00  0.169974111412476E+01  0.771925894012536E-03
     chi_1_1=  0.280000000000000E+00  0.316137998294259E+01  0.246397794728233E-02
     chi_2_1=  0.280000000000000E+00  -.166229397275731E-04  -.325981512265931E-07
     chi_3_1=  0.280000000000000E+00  0.105750918948838E-04  0.312039472992210E-07
     chi_1_2=  0.280000000000000E+00  -.166216708817221E-04  -.325893470899974E-07
     chi_2_2=  0.280000000000000E+00  0.316088004777492E+01  0.246345036347140E-02
     chi_3_2=  0.280000000000000E+00  0.705906000272509E-05  0.235312943479126E-07
     chi_1_3=  0.280000000000000E+00  0.108281100077423E-04  0.330166212840317E-07
     chi_2_3=  0.280000000000000E+00  0.730386957414401E-05  0.252615928744423E-07
     chi_3_3=  0.280000000000000E+00  0.169979885260540E+01  0.800621379576319E-03
     chi_1_1=  0.290000000000000E+00  0.316156410250760E+01  0.255246778483442E-02
     chi_2_1=  0.290000000000000E+00  -.166253747579590E-04  -.337708159217723E-07
     chi_3_1=  0.290000000000000E+00  0.105774219391035E-04  0.323283852064163E-07
     chi_1_2=  0.290000000000000E+00  -.166241052557669E-04  -.337616920695902E-07
     chi_2_2=  0.290000000000000E+00  0.316106412792559E+01  0.255192123272674E-02
     chi_3_2=  0.290000000000000E+00  0.706081684808755E-05  0.243798670549085E-07
     chi_1_3=  0.290000000000000E+00  0.108305751474292E-04  0.342069707122595E-07
     chi_2_3=  0.290000000000000E+00  0.730575538072765E-05  0.261730703166766E-07
     chi_3_3=  0.290000000000000E+00  0.169985869868939E+01  0.829328421714060E-03
     chi_1_1=  0.300000000000000E+00  0.316175471960141E+01  0.264100945009777E-02
     chi_2_1=  0.300000000000000E+00  -.166278958680793E-04  -.349443728880596E-07
     chi_3_1=  0.300000000000000E+00  0.105798344976283E-04  0.334538814324120E-07
     chi_1_2=  0.300000000000000E+00  -.166266256861175E-04  -.349349287605456E-07
     chi_2_2=  0.300000000000000E+00  0.316125470421255E+01  0.264044391638196E-02
     chi_3_2=  0.300000000000000E+00  0.706263595586024E-05  0.252293035464680E-07
     chi_1_3=  0.300000000000000E+00  0.108331276301929E-04  0.353985028757412E-07
     chi_2_3=  0.300000000000000E+00  0.730770805836806E-05  0.270855290807487E-07
     chi_3_3=  0.300000000000000E+00  0.169992065323873E+01  0.858047438975169E-03
     chi_1_1=  0.310000000000000E+00  0.316195183808564E+01  0.272960476188022E-02
     chi_2_1=  0.310000000000000E+00  -.166305031244034E-04  -.361188534681551E-07
     chi_3_1=  0.310000000000000E+00  0.105823296492557E-04  0.345804732506322E-07
     chi_1_2=  0.310000000000000E+00  -.166292322392016E-04  -.361090884856160E-07
     chi_2_2=  0.310000000000000E+00  0.316145178049645E+01  0.272902023277797E-02
     chi_3_2=  0.310000000000000E+00  0.706451739034365E-05  0.260796342751837E-07
     chi_1_3=  0.310000000000000E+00  0.108357675440648E-04  0.365912594985660E-07
     chi_2_3=  0.310000000000000E+00  0.730972768008966E-05  0.279990038227157E-07
     chi_3_3=  0.310000000000000E+00  0.169998471714615E+01  0.886778850525246E-03
     chi_1_1=  0.320000000000000E+00  0.316215546195523E+01  0.281825554223186E-02
     chi_2_1=  0.320000000000000E+00  -.166331965956972E-04  -.372942890636409E-07
     chi_3_1=  0.320000000000000E+00  0.105849074755130E-04  0.357081980144345E-07
     chi_1_2=  0.320000000000000E+00  -.166319249837422E-04  -.372842026263685E-07
     chi_2_2=  0.320000000000000E+00  0.316165536077115E+01  0.281765200349696E-02
     chi_3_2=  0.320000000000000E+00  0.706646121806805E-05  0.269308897620370E-07
     chi_1_3=  0.320000000000000E+00  0.108384949801315E-04  0.377852824012828E-07
     chi_2_3=  0.320000000000000E+00  0.731181432145380E-05  0.289135292825201E-07
     chi_3_3=  0.320000000000000E+00  0.170005089133509E+01  0.915523076168056E-03
     chi_1_1=  0.330000000000000E+00  0.316236559533858E+01  0.290696361655700E-02
     chi_2_1=  0.330000000000000E+00  -.166359763530277E-04  -.384707111370169E-07
     chi_3_1=  0.330000000000000E+00  0.105875680606634E-04  0.368370931598832E-07
     chi_1_2=  0.330000000000000E+00  -.166347039907616E-04  -.384603026252203E-07
     chi_2_2=  0.330000000000000E+00  0.316186544916403E+01  0.290634105347460E-02
     chi_3_2=  0.330000000000000E+00  0.706846750779890E-05  0.277831005987735E-07
     chi_1_3=  0.330000000000000E+00  0.108413100325416E-04  0.389806135042587E-07
     chi_2_3=  0.330000000000000E+00  0.731396806056508E-05  0.298291402869139E-07
     chi_3_3=  0.330000000000000E+00  0.170011917675974E+01  0.944280536367550E-03
     chi_1_1=  0.340000000000000E+00  0.316258224249791E+01  0.299573081372670E-02
     chi_2_1=  0.340000000000000E+00  -.166388424697669E-04  -.396481512137429E-07
     chi_3_1=  0.340000000000000E+00  0.105903114917121E-04  0.379671962085313E-07
     chi_1_2=  0.340000000000000E+00  -.166375693335861E-04  -.396374199874764E-07
     chi_2_2=  0.340000000000000E+00  0.316208204993621E+01  0.299508921111236E-02
     chi_3_2=  0.340000000000000E+00  0.707053633054178E-05  0.286362974502865E-07
     chi_1_3=  0.340000000000000E+00  0.108442127985132E-04  0.401772948310528E-07
     chi_2_3=  0.340000000000000E+00  0.731618897807770E-05  0.307458717523961E-07
     chi_3_3=  0.340000000000000E+00  0.170018957440517E+01  0.973051652269996E-03
     chi_1_1=  0.350000000000000E+00  0.316280540782950E+01  0.308455896619175E-02
     chi_2_1=  0.350000000000000E+00  -.166417950215975E-04  -.408266408842900E-07
     chi_3_1=  0.350000000000000E+00  0.105931378584124E-04  0.390985447702166E-07
     chi_1_2=  0.350000000000000E+00  -.166405210878508E-04  -.408155862833806E-07
     chi_2_2=  0.350000000000000E+00  0.316230516748282E+01  0.308389830839060E-02
     chi_3_2=  0.350000000000000E+00  0.707266775954812E-05  0.294905110570119E-07
     chi_1_3=  0.350000000000000E+00  0.108472033783416E-04  0.413753685118031E-07
     chi_2_3=  0.350000000000000E+00  0.731847715720208E-05  0.316637586881624E-07
     chi_3_3=  0.350000000000000E+00  0.170026208528730E+01  0.100183684572615E-02
     chi_1_1=  0.360000000000000E+00  0.316303509586388E+01  0.317344991009591E-02
     chi_2_1=  0.360000000000000E+00  -.166448340865169E-04  -.420062118061984E-07
     chi_3_1=  0.360000000000000E+00  0.105960472532728E-04  0.402311765458669E-07
     chi_1_2=  0.360000000000000E+00  -.166435593315041E-04  -.419948331501683E-07
     chi_2_2=  0.360000000000000E+00  0.316253480633325E+01  0.317277018098167E-02
     chi_3_2=  0.360000000000000E+00  0.707486187032047E-05  0.303457722373315E-07
