#                \hbar \omega(eV)     Re(chi) (e^2*a_0^2/eV) Im(chi) (e^2*a_0^2/eV)
     chi_3_1=  0.700000000000000E-01  0.151972688535965E-06  -.528732251127919E-10
     chi_1_2=  0.700000000000000E-01  0.110543165300486E-05  0.490607282207192E-09
     chi_2_2=  0.700000000000000E-01  0.248459037358727E+02  0.397749043727585E-02
     chi_3_2=  0.700000000000000E-01  0.171644033725207E-05  0.559973130448362E-09
     chi_1_3=  0.700000000000000E-01  0.157049153720673E-06  -.380825437648227E-10
     chi_2_3=  0.700000000000000E-01  0.171694788894693E-05  0.561330171064539E-09
     chi_3_3=  0.700000000000000E-01  0.224876952998493E+02  0.351595073728336E-02
     chi_1_1=  0.800000000000000E-01  0.246360515248604E+02  0.462560203978417E-02
     chi_2_1=  0.800000000000000E-01  0.110641088663638E-05  0.563190410351893E-09
     chi_3_1=  0.800000000000000E-01  0.151968552033299E-06  -.604428182760111E-10
     chi_1_2=  0.800000000000000E-01  0.110547023466562E-05  0.560725786757800E-09
     chi_2_2=  0.800000000000000E-01  0.248462166407605E+02  0.454589325326263E-02
     chi_3_2=  0.800000000000000E-01  0.171648438000182E-05  0.640001863102748E-09
     chi_1_3=  0.800000000000000E-01  0.157046174557330E-06  -.435347527458105E-10
     chi_2_3=  0.800000000000000E-01  0.171699203794585E-05  0.641553135154991E-09
     chi_3_3=  0.800000000000000E-01  0.224879718911218E+02  0.401840013756757E-02
     chi_1_1=  0.900000000000000E-01  0.246364123170906E+02  0.520409418673123E-02
     chi_2_1=  0.900000000000000E-01  0.110645480672151E-05  0.633630305082126E-09
     chi_3_1=  0.900000000000000E-01  0.151963862653844E-06  -.680189266077520E-10
     chi_1_2=  0.900000000000000E-01  0.110551396318392E-05  0.630856994743057E-09
     chi_2_2=  0.900000000000000E-01  0.248465712820645E+02  0.511437204936446E-02
     chi_3_2=  0.900000000000000E-01  0.171653429782229E-05  0.720043627856769E-09
     chi_1_3=  0.900000000000000E-01  0.157042797193601E-06  -.489917032134924E-10
     chi_2_3=  0.900000000000000E-01  0.171704207621240E-05  0.721789278875477E-09
     chi_3_3=  0.900000000000000E-01  0.224882853754013E+02  0.452091784744069E-02
     chi_1_1=  0.100000000000000E+00  0.246368155793315E+02  0.578268940426106E-02
     chi_2_1=  0.100000000000000E+00  0.110650389723991E-05  0.704084708386770E-09
     chi_3_1=  0.100000000000000E+00  0.151958619893504E-06  -.756023676640656E-10
     chi_1_2=  0.100000000000000E+00  0.110556283954863E-05  0.701002496252090E-09
     chi_2_2=  0.100000000000000E+00  0.248469676656980E+02  0.568293633657804E-02
     chi_3_2=  0.100000000000000E+00  0.171659009172780E-05  0.800100055995400E-09
     chi_1_3=  0.100000000000000E+00  0.157039021262226E-06  -.544539898875703E-10
     chi_2_3=  0.100000000000000E+00  0.171709800477232E-05  0.802040252036111E-09
     chi_3_3=  0.100000000000000E+00  0.224886357580036E+02  0.502351241821653E-02
     chi_1_1=  0.110000000000000E+00  0.246372613195426E+02  0.636139917239171E-02
     chi_2_1=  0.110000000000000E+00  0.110655815931350E-05  0.774555235113107E-09
     chi_3_1=  0.110000000000000E+00  0.151952823188622E-06  -.831939601180641E-10
     chi_1_2=  0.110000000000000E+00  0.110561686486509E-05  0.771163882136746E-09
     chi_2_2=  0.110000000000000E+00  0.248474057982714E+02  0.625159563066240E-02
     chi_3_2=  0.110000000000000E+00  0.171665176285224E-05  0.880172779606256E-09
     chi_1_3=  0.110000000000000E+00  0.157034846352575E-06  -.599222082065564E-10
     chi_2_3=  0.110000000000000E+00  0.171715982477220E-05  0.882307705279284E-09
     chi_3_3=  0.110000000000000E+00  0.224890230448710E+02  0.552619240566500E-02
     chi_1_1=  0.120000000000000E+00  0.246377495465234E+02  0.694023497991054E-02
     chi_2_1=  0.120000000000000E+00  0.110661759418249E-05  0.845043500988034E-09
     chi_3_1=  0.120000000000000E+00  0.151946471915895E-06  -.907945238850262E-10
     chi_1_2=  0.120000000000000E+00  0.110567604035524E-05  0.841342744096569E-09
     chi_2_2=  0.120000000000000E+00  0.248478856870922E+02  0.682035945266985E-02
     chi_3_2=  0.120000000000000E+00  0.171671931244904E-05  0.960263431669080E-09
     chi_1_3=  0.120000000000000E+00  0.157030272010593E-06  -.653969544081839E-10
     chi_2_3=  0.120000000000000E+00  0.171722753747960E-05  0.962593290172495E-09
     chi_3_3=  0.120000000000000E+00  0.224894472425723E+02  0.602896637050938E-02
     chi_1_1=  0.130000000000000E+00  0.246382802699142E+02  0.751920832525747E-02
     chi_2_1=  0.130000000000000E+00  0.110668220320551E-05  0.915551122706359E-09
     chi_3_1=  0.130000000000000E+00  0.151939565392277E-06  -.984048802478112E-10
     chi_1_2=  0.130000000000000E+00  0.110574036735764E-05  0.911540674763881E-09
     chi_2_2=  0.130000000000000E+00  0.248484073401654E+02  0.738923732947799E-02
     chi_3_2=  0.130000000000000E+00  0.171679274189129E-05  0.104037364614536E-08
     chi_1_3=  0.130000000000000E+00  0.157025297738735E-06  -.708788256099895E-10
     chi_2_3=  0.130000000000000E+00  0.171730114428305E-05  0.104289865930126E-08
     chi_3_3=  0.130000000000000E+00  0.224899083583038E+02  0.653184287892403E-02
     chi_1_1=  0.140000000000000E+00  0.246388535001970E+02  0.809833071740960E-02
     chi_2_1=  0.140000000000000E+00  0.110675198785963E-05  0.986079718019151E-09
     chi_3_1=  0.140000000000000E+00  0.151932102874879E-06  -.106025851982621E-09
     chi_1_2=  0.140000000000000E+00  0.110580984732754E-05  0.981759267788936E-09
     chi_2_2=  0.140000000000000E+00  0.248489707661941E+02  0.795823879432216E-02
     chi_3_2=  0.140000000000000E+00  0.171687205267182E-05  0.112050505806801E-08
     chi_1_3=  0.140000000000000E+00  0.157019922995902E-06  -.763684198900842E-10
     chi_2_3=  0.140000000000000E+00  0.171738064669218E-05  0.112322546636219E-08
     chi_3_3=  0.140000000000000E+00  0.224904063998889E+02  0.703483050303301E-02
     chi_1_1=  0.150000000000000E+00  0.246394692486958E+02  0.867761367676801E-02
     chi_2_1=  0.150000000000000E+00  0.110682694974046E-05  0.105663090582222E-08
     chi_3_1=  0.150000000000000E+00  0.151924083560855E-06  -.113658263485133E-09
     chi_1_2=  0.150000000000000E+00  0.110588448183701E-05  0.105200011792515E-08
     chi_2_2=  0.150000000000000E+00  0.248495759745800E+02  0.852737338732895E-02
     chi_3_2=  0.150000000000000E+00  0.171695724640326E-05  0.120065930363122E-08
     chi_1_3=  0.150000000000000E+00  0.157014147197368E-06  -.818663363681324E-10
     chi_2_3=  0.150000000000000E+00  0.171746604633777E-05  0.120357536625614E-08
     chi_3_3=  0.150000000000000E+00  0.224909413757794E+02  0.753793782140946E-02
     chi_1_1=  0.160000000000000E+00  0.246401275275777E+02  0.925706873604656E-02
     chi_2_1=  0.160000000000000E+00  0.110690709056227E-05  0.112720630624469E-08
     chi_3_1=  0.160000000000000E+00  0.151915506587282E-06  -.121302940897049E-09
     chi_1_2=  0.160000000000000E+00  0.110596427257497E-05  0.112226482111444E-08
     chi_2_2=  0.160000000000000E+00  0.248502229754237E+02  0.909665065605018E-02
     chi_3_2=  0.160000000000000E+00  0.171704832481812E-05  0.128083802028043E-08
     chi_1_3=  0.160000000000000E+00  0.157007969714704E-06  -.873731752865528E-10
     chi_2_3=  0.160000000000000E+00  0.171755734497186E-05  0.128395001518158E-08
     chi_3_3=  0.160000000000000E+00  0.224915132950553E+02  0.804117341957568E-02
     chi_1_1=  0.170000000000000E+00  0.246408283498541E+02  0.983670744116296E-02
     chi_2_1=  0.170000000000000E+00  0.110699241215800E-05  0.119780754073769E-08
     chi_3_1=  0.170000000000000E+00  0.151906371031023E-06  -.128960712233073E-09
     chi_1_2=  0.170000000000000E+00  0.110604922134729E-05  0.119255497457270E-08
     chi_2_2=  0.170000000000000E+00  0.248509117795252E+02  0.966608015599814E-02
     chi_3_2=  0.170000000000000E+00  0.171714528976893E-05  0.136104284680238E-08
     chi_1_3=  0.170000000000000E+00  0.157001389875686E-06  -.928895380919646E-10
     chi_2_3=  0.170000000000000E+00  0.171765454446786E-05  0.136435107072803E-08
     chi_3_3=  0.170000000000000E+00  0.224921221674259E+02  0.854454589050433E-02
     chi_1_1=  0.180000000000000E+00  0.246415717293814E+02  0.104165413521322E-01
     chi_2_1=  0.180000000000000E+00  0.110708291647947E-05  0.126843623216318E-08
     chi_3_1=  0.180000000000000E+00  0.151896675908598E-06  -.136632407508368E-09
     chi_1_2=  0.180000000000000E+00  0.110613933007690E-05  0.126287217687535E-08
     chi_2_2=  0.180000000000000E+00  0.248516423983850E+02  0.102356714511817E-01
     chi_3_2=  0.180000000000000E+00  0.171724814322827E-05  0.144127542341541E-08
     chi_1_3=  0.180000000000000E+00  0.156994406964216E-06  -.984160275168901E-10
     chi_2_3=  0.180000000000000E+00  0.171775764682061E-05  0.144478019196972E-08
     chi_3_3=  0.180000000000000E+00  0.224927680032298E+02  0.904806383512034E-02
     chi_1_1=  0.190000000000000E+00  0.246423576808619E+02  0.109965820439624E-01
     chi_2_1=  0.190000000000000E+00  0.110717860559738E-05  0.133909400488288E-08
     chi_3_1=  0.190000000000000E+00  0.151886420176021E-06  -.144318858866522E-09
     chi_1_2=  0.190000000000000E+00  0.110623460080389E-05  0.133321802804303E-08
     chi_2_2=  0.190000000000000E+00  0.248524148442045E+02  0.108054341146432E-01
     chi_3_2=  0.190000000000000E+00  0.171735688728895E-05  0.152153739185985E-08
     chi_1_3=  0.190000000000000E+00  0.156987020220214E-06  -.103953247661733E-09
     chi_2_3=  0.190000000000000E+00  0.171786665414654E-05  0.152523903955941E-08
     chi_3_3=  0.190000000000000E+00  0.224934508134359E+02  0.955173586280435E-02
     chi_1_1=  0.200000000000000E+00  0.246431862198454E+02  0.115768411075539E-01
     chi_2_1=  0.200000000000000E+00  0.110727948170149E-05  0.140978248484737E-08
     chi_3_1=  0.200000000000000E+00  0.151875602728652E-06  -.152020900708034E-09
     chi_1_2=  0.200000000000000E+00  0.110633503568562E-05  0.140359412962741E-08
     chi_2_2=  0.200000000000000E+00  0.248532291298862E+02  0.113753777289973E-01
     chi_3_2=  0.200000000000000E+00  0.171747152416408E-05  0.160183039548860E-08
     chi_1_3=  0.200000000000000E+00  0.156979228839526E-06  -.109501804077059E-09
     chi_2_3=  0.200000000000000E+00  0.171798156868376E-05  0.160572927582240E-08
     chi_3_3=  0.200000000000000E+00  0.224941706096440E+02  0.100555705918966E-01
     chi_1_1=  0.210000000000000E+00  0.246440573627300E+02  0.121573301506006E-01
     chi_2_1=  0.210000000000000E+00  0.110738554710074E-05  0.148050329968532E-08
     chi_3_1=  0.210000000000000E+00  0.151864222401026E-06  -.159739369819396E-09
     chi_1_2=  0.210000000000000E+00  0.110644063699681E-05  0.147400208479717E-08
     chi_2_2=  0.210000000000000E+00  0.248540852690351E+02  0.119455118869696E-01
     chi_3_2=  0.210000000000000E+00  0.171759205618721E-05  0.168215607935791E-08
     chi_1_3=  0.210000000000000E+00  0.156971031973809E-06  -.115062303846179E-09
     chi_2_3=  0.210000000000000E+00  0.171810239279222E-05  0.168625256485073E-08
     chi_3_3=  0.210000000000000E+00  0.224949274040852E+02  0.105595766502026E-01
     chi_1_1=  0.220000000000000E+00  0.246449711267634E+02  0.127380607984947E-01
     chi_2_1=  0.220000000000000E+00  0.110749680422332E-05  0.155125807879290E-08
     chi_3_1=  0.220000000000000E+00  0.151852277966672E-06  -.167475105502751E-09
     chi_1_2=  0.220000000000000E+00  0.110655140712970E-05  0.154444349842408E-08
     chi_2_2=  0.220000000000000E+00  0.248549832759592E+02  0.125158461919381E-01
     chi_3_2=  0.220000000000000E+00  0.171771848581244E-05  0.176251609031833E-08
     chi_1_3=  0.220000000000000E+00  0.156962428730419E-06  -.120635355668073E-09
     chi_2_3=  0.220000000000000E+00  0.171822912895377E-05  0.176681057259759E-08
     chi_3_3=  0.220000000000000E+00  0.224957212096230E+02  0.110637626754996E-01
     chi_1_1=  0.230000000000000E+00  0.246459275300445E+02  0.133190446952350E-01
     chi_2_1=  0.230000000000000E+00  0.110761325561688E-05  0.162204845342334E-08
     chi_3_1=  0.230000000000000E+00  0.151839768137934E-06  -.175228949706210E-09
     chi_1_2=  0.230000000000000E+00  0.110666734859415E-05  0.161491997716930E-08
     chi_2_2=  0.230000000000000E+00  0.248559231656702E+02  0.130863902584745E-01
     chi_3_2=  0.230000000000000E+00  0.171785081561457E-05  0.184291207710586E-08
     chi_1_3=  0.230000000000000E+00  0.156953418172293E-06  -.126221569940657E-09
     chi_2_3=  0.230000000000000E+00  0.171836177977239E-05  0.184740496697196E-08
     chi_3_3=  0.230000000000000E+00  0.224965520397536E+02  0.115681373160450E-01
     chi_1_1=  0.240000000000000E+00  0.246469265915243E+02  0.139002935043377E-01
     chi_2_1=  0.240000000000000E+00  0.110773490394859E-05  0.169287605677663E-08
     chi_3_1=  0.240000000000000E+00  0.151826691565764E-06  -.183001747154821E-09
     chi_1_2=  0.240000000000000E+00  0.110678846401780E-05  0.168543312956977E-08
     chi_2_2=  0.240000000000000E+00  0.248569049538844E+02  0.136571537128883E-01
     chi_3_2=  0.240000000000000E+00  0.171798904828925E-05  0.192334569043333E-08
     chi_1_3=  0.240000000000000E+00  0.156943999317818E-06  -.131821558844422E-09
     chi_2_3=  0.240000000000000E+00  0.171850034797426E-05  0.192803741793349E-08
     chi_3_3=  0.240000000000000E+00  0.224974199086071E+02  0.120727092310851E-01
     chi_1_1=  0.250000000000000E+00  0.246479683310079E+02  0.144818189097518E-01
     chi_2_1=  0.250000000000000E+00  0.110786175200534E-05  0.176374252408948E-08
     chi_3_1=  0.250000000000000E+00  0.151813046839528E-06  -.190794345482261E-09
     chi_1_2=  0.250000000000000E+00  0.110691475614617E-05  0.175598456612481E-08
     chi_2_2=  0.250000000000000E+00  0.248579286570237E+02  0.142281461937711E-01
     chi_3_2=  0.250000000000000E+00  0.171813318665310E-05  0.200381858308200E-08
     chi_1_3=  0.250000000000000E+00  0.156934171140705E-06  -.137435936426450E-09
     chi_2_3=  0.250000000000000E+00  0.171864483640798E-05  0.200870959758759E-08
     chi_3_3=  0.250000000000000E+00  0.224983248309480E+02  0.125774870913664E-01
     chi_1_1=  0.260000000000000E+00  0.246490527691557E+02  0.150636326167774E-01
     chi_2_1=  0.260000000000000E+00  0.110799380269387E-05  0.183464949272540E-08
     chi_3_1=  0.260000000000000E+00  0.151798832486783E-06  -.198607595363245E-09
     chi_1_2=  0.260000000000000E+00  0.110704622784283E-05  0.182657589938291E-08
     chi_2_2=  0.260000000000000E+00  0.248589942922162E+02  0.147993773525430E-01
     chi_3_2=  0.260000000000000E+00  0.171828323364388E-05  0.208433240999338E-08
     chi_1_3=  0.260000000000000E+00  0.156923932569844E-06  -.143065318684845E-09
     chi_2_3=  0.260000000000000E+00  0.171879524804467E-05  0.208942318028081E-08
     chi_3_3=  0.260000000000000E+00  0.224992668221764E+02  0.130824795796481E-01
     chi_1_1=  0.270000000000000E+00  0.246501799274848E+02  0.156457463529886E-01
     chi_2_1=  0.270000000000000E+00  0.110813105904096E-05  0.190559860226503E-08
     chi_3_1=  0.270000000000000E+00  0.151784046973056E-06  -.206442350646727E-09
     chi_1_2=  0.270000000000000E+00  0.110718288208958E-05  0.189720874402865E-08
     chi_2_2=  0.270000000000000E+00  0.248601018772975E+02  0.153708568540012E-01
     chi_3_2=  0.270000000000000E+00  0.171843919232065E-05  0.216488882836129E-08
     chi_1_3=  0.270000000000000E+00  0.156913282489163E-06  -.148710323653584E-09
     chi_2_3=  0.270000000000000E+00  0.171895158597816E-05  0.217017984269649E-08
     chi_3_3=  0.270000000000000E+00  0.225002458983285E+02  0.135876953912153E-01
     chi_1_1=  0.280000000000000E+00  0.246513498283711E+02  0.162281718691602E-01
     chi_2_1=  0.280000000000000E+00  0.110827352419354E-05  0.197659149459665E-08
     chi_3_1=  0.280000000000000E+00  0.151768688701605E-06  -.214299468489896E-09
     chi_1_2=  0.280000000000000E+00  0.110732472198655E-05  0.196788471696990E-08
     chi_2_2=  0.280000000000000E+00  0.248612514308117E+02  0.159425943768685E-01
     chi_3_2=  0.280000000000000E+00  0.171860106586394E-05  0.224548949772424E-08
     chi_1_3=  0.280000000000000E+00  0.156902219737478E-06  -.154371571487804E-09
     chi_2_3=  0.280000000000000E+00  0.171911385342517E-05  0.225098126395062E-08
     chi_3_3=  0.280000000000000E+00  0.225012620760777E+02  0.140931432343955E-01
     chi_1_1=  0.290000000000000E+00  0.246525624950509E+02  0.168109209401983E-01
     chi_2_1=  0.290000000000000E+00  0.110842120141890E-05  0.204762981400688E-08
     chi_3_1=  0.290000000000000E+00  0.151752756013181E-06  -.222179809493015E-09
     chi_1_2=  0.290000000000000E+00  0.110747175075242E-05  0.203860543742514E-08
     chi_2_2=  0.290000000000000E+00  0.248624429720119E+02  0.165145996143457E-01
     chi_3_2=  0.290000000000000E+00  0.171876885757592E-05  0.232613608005793E-08
     chi_1_3=  0.290000000000000E+00  0.156890743108335E-06  -.160049684549557E-09
     chi_2_3=  0.290000000000000E+00  0.171928205372551E-05  0.233182912568811E-08
     chi_3_3=  0.290000000000000E+00  0.225023153727358E+02  0.145988318310753E-01
     chi_1_1=  0.300000000000000E+00  0.246538179516222E+02  0.173940053660760E-01
     chi_2_1=  0.300000000000000E+00  0.110857409410485E-05  0.211871520727168E-08
     chi_3_1=  0.300000000000000E+00  0.151736247185769E-06  -.230084237835145E-09
     chi_1_2=  0.300000000000000E+00  0.110762397172456E-05  0.210937252701104E-08
     chi_2_2=  0.300000000000000E+00  0.248636765208621E+02  0.170868822746642E-01
     chi_3_2=  0.300000000000000E+00  0.171894257088057E-05  0.240683023986821E-08
     chi_1_3=  0.300000000000000E+00  0.156878851349845E-06  -.165745287494038E-09
     chi_2_3=  0.300000000000000E+00  0.171945619034222E-05  0.241272511217926E-08
     chi_3_3=  0.300000000000000E+00  0.225034058062536E+02  0.151047699172200E-01
     chi_1_1=  0.310000000000000E+00  0.246551162230474E+02  0.179774369727735E-01
     chi_2_1=  0.310000000000000E+00  0.110873220575994E-05  0.218984932374753E-08
     chi_3_1=  0.310000000000000E+00  0.151719160434328E-06  -.238013621410776E-09
     chi_1_2=  0.310000000000000E+00  0.110778138835923E-05  0.218018760983021E-08
     chi_2_2=  0.310000000000000E+00  0.248649520980375E+02  0.176594520816410E-01
     chi_3_2=  0.310000000000000E+00  0.171912220932391E-05  0.248757364428418E-08
     chi_1_3=  0.310000000000000E+00  0.156866543164519E-06  -.171459007356318E-09
     chi_2_3=  0.310000000000000E+00  0.171963626686180E-05  0.249367091041657E-08
     chi_3_3=  0.310000000000000E+00  0.225045333952222E+02  0.156109662433942E-01
     chi_1_1=  0.320000000000000E+00  0.246564573351545E+02  0.185612276132226E-01
     chi_2_1=  0.320000000000000E+00  0.110889554001362E-05  0.226103381546284E-08
     chi_3_1=  0.320000000000000E+00  0.151701493910514E-06  -.245968831967409E-09
     chi_1_2=  0.320000000000000E+00  0.110794400423173E-05  0.225105231255928E-08
     chi_2_2=  0.320000000000000E+00  0.248662697249265E+02  0.182323187752360E-01
     chi_3_2=  0.320000000000000E+00  0.171930777657415E-05  0.256836796315169E-08
     chi_1_3=  0.320000000000000E+00  0.156853817209086E-06  -.177191473638593E-09
     chi_2_3=  0.320000000000000E+00  0.171982228699440E-05  0.257466821021192E-08
     chi_3_3=  0.320000000000000E+00  0.225056981588742E+02  0.161174295752852E-01
     chi_1_1=  0.330000000000000E+00  0.246578413146395E+02  0.191453891682569E-01
     chi_2_1=  0.330000000000000E+00  0.110906410061643E-05  0.233227033720969E-08
     chi_3_1=  0.330000000000000E+00  0.151683245702398E-06  -.253950745244123E-09
     chi_1_2=  0.330000000000000E+00  0.110811182303664E-05  0.232196826453704E-08
     chi_2_2=  0.330000000000000E+00  0.248676294236309E+02  0.188054921121107E-01
     chi_3_2=  0.330000000000000E+00  0.171949927642189E-05  0.264921486912703E-08
     chi_1_3=  0.330000000000000E+00  0.156840672094319E-06  -.182943318397968E-09
     chi_2_3=  0.330000000000000E+00  0.172001425457403E-05  0.265571870429400E-08
     chi_3_3=  0.330000000000000E+00  0.225069001170843E+02  0.166241686942276E-01
     chi_1_1=  0.340000000000000E+00  0.246592681890681E+02  0.197299335475665E-01
     chi_2_1=  0.340000000000000E+00  0.110923789144023E-05  0.240356054663569E-08
     chi_3_1=  0.340000000000000E+00  0.151664413834173E-06  -.261960241111163E-09
     chi_1_2=  0.340000000000000E+00  0.110828484858797E-05  0.239293709785301E-08
     chi_2_2=  0.340000000000000E+00  0.248690312169682E+02  0.193789818661892E-01
     chi_3_2=  0.340000000000000E+00  0.171969671278039E-05  0.273011603777108E-08
     chi_1_3=  0.340000000000000E+00  0.156827106384839E-06  -.188715176334808E-09
     chi_2_3=  0.340000000000000E+00  0.172021217355878E-05  0.273682408840621E-08
     chi_3_3=  0.340000000000000E+00  0.225081392903710E+02  0.171311923977306E-01
     chi_1_1=  0.350000000000000E+00  0.246607379868784E+02  0.203148726906587E-01
     chi_2_1=  0.350000000000000E+00  0.110941691647841E-05  0.247490610433626E-08
     chi_3_1=  0.350000000000000E+00  0.151644996265847E-06  -.269998203710597E-09
     chi_1_2=  0.350000000000000E+00  0.110846308481940E-05  0.246396044743613E-08
     chi_2_2=  0.350000000000000E+00  0.248704751284719E+02  0.199527978292215E-01
     chi_3_2=  0.350000000000000E+00  0.171990008968569E-05  0.281107314764367E-08
     chi_1_3=  0.350000000000000E+00  0.156813118598924E-06  -.194507684881649E-09
     chi_2_3=  0.350000000000000E+00  0.172041604803105E-05  0.281798606140478E-08
     chi_3_3=  0.350000000000000E+00  0.225094156998977E+02  0.176385095000073E-01
     chi_1_1=  0.360000000000000E+00  0.246622507373825E+02  0.209002185678231E-01
     chi_2_1=  0.360000000000000E+00  0.110960117984609E-05  0.254630867394710E-08
     chi_3_1=  0.360000000000000E+00  0.151624990892932E-06  -.278065521598051E-09
     chi_1_2=  0.360000000000000E+00  0.110864653578448E-05  0.253503995114375E-08
     chi_2_2=  0.360000000000000E+00  0.248719611823937E+02  0.205269498113490E-01
     chi_3_2=  0.360000000000000E+00  0.172010941129691E-05  0.289208788039837E-08
