#  E (eV)   dos(E)     Int dos(E) EFermi =   -1.660 eV
 -28.255  0.9212E+00  0.1197E+02
 -28.245  0.7306E+00  0.1198E+02
 -28.235  0.5735E+00  0.1198E+02
 -28.225  0.4455E+00  0.1199E+02
 -28.215  0.3426E+00  0.1199E+02
 -28.205  0.2607E+00  0.1199E+02
 -28.195  0.1964E+00  0.1199E+02
 -28.185  0.1463E+00  0.1200E+02
 -28.175  0.1079E+00  0.1200E+02
 -28.165  0.7877E-01  0.1200E+02
 -28.155  0.5688E-01  0.1200E+02
 -28.145  0.4064E-01  0.1200E+02
 -28.135  0.2873E-01  0.1200E+02
 -28.125  0.2010E-01  0.1200E+02
 -28.115  0.1391E-01  0.1200E+02
 -28.105  0.9527E-02  0.1200E+02
 -28.095  0.6455E-02  0.1200E+02
 -28.085  0.4327E-02  0.1200E+02
 -28.075  0.2870E-02  0.1200E+02
 -28.065  0.1883E-02  0.1200E+02
 -28.055  0.1222E-02  0.1200E+02
 -28.045  0.7849E-03  0.1200E+02
 -28.035  0.4987E-03  0.1200E+02
 -28.025  0.3135E-03  0.1200E+02
 -28.015  0.1949E-03  0.1200E+02
 -28.005  0.1199E-03  0.1200E+02
 -27.995  0.7298E-04  0.1200E+02
 -27.985  0.4394E-04  0.1200E+02
 -27.975  0.2617E-04  0.1200E+02
 -27.965  0.1542E-04  0.1200E+02
 -27.955  0.8991E-05  0.1200E+02
 -27.945  0.5185E-05  0.1200E+02
 -27.935  0.2958E-05  0.1200E+02
 -27.925  0.1670E-05  0.1200E+02
 -27.915  0.9322E-06  0.1200E+02
 -27.905  0.5149E-06  0.1200E+02
 -27.895  0.2814E-06  0.1200E+02
 -27.885  0.1521E-06  0.1200E+02
 -27.875  0.8133E-07  0.1200E+02
 -27.865  0.4302E-07  0.1200E+02
 -27.855  0.2252E-07  0.1200E+02
 -27.845  0.1166E-07  0.1200E+02
 -27.835  0.5970E-08  0.1200E+02
 -27.825  0.3025E-08  0.1200E+02
 -27.815  0.1516E-08  0.1200E+02
 -27.805  0.7517E-09  0.1200E+02
 -27.795  0.3687E-09  0.1200E+02
 -27.785  0.1789E-09  0.1200E+02
 -27.775  0.8588E-10  0.1200E+02
 -27.765  0.4078E-10  0.1200E+02
 -27.755  0.1916E-10  0.1200E+02
 -27.745  0.8903E-11  0.1200E+02
 -27.735  0.4093E-11  0.1200E+02
 -27.725  0.1861E-11  0.1200E+02
 -27.715  0.8375E-12  0.1200E+02
 -27.705  0.3727E-12  0.1200E+02
 -27.695  0.1641E-12  0.1200E+02
 -27.685  0.7148E-13  0.1200E+02
 -27.675  0.3080E-13  0.1200E+02
 -27.665  0.1313E-13  0.1200E+02
 -27.655  0.5535E-14  0.1200E+02
 -27.645  0.2309E-14  0.1200E+02
 -27.635  0.9528E-15  0.1200E+02
 -27.625  0.3889E-15  0.1200E+02
 -27.615  0.1571E-15  0.1200E+02
 -27.605  0.6275E-16  0.1200E+02
 -27.595  0.2480E-16  0.1200E+02
 -27.585  0.9694E-17  0.1200E+02
 -27.575  0.3749E-17  0.1200E+02
 -27.565  0.1434E-17  0.1200E+02
 -27.555  0.5429E-18  0.1200E+02
 -27.545  0.2033E-18  0.1200E+02
 -27.535  0.7529E-19  0.1200E+02
 -27.525  0.2759E-19  0.1200E+02
 -27.515  0.1000E-19  0.1200E+02
 -27.505  0.3586E-20  0.1200E+02
 -27.495  0.1272E-20  0.1200E+02
 -27.485  0.4464E-21  0.1200E+02
 -27.475  0.1550E-21  0.1200E+02
 -27.465  0.5321E-22  0.1200E+02
 -27.455  0.1808E-22  0.1200E+02
 -27.445  0.6075E-23  0.1200E+02
 -27.435  0.2020E-23  0.1200E+02
 -27.425  0.6643E-24  0.1200E+02
 -27.415  0.2161E-24  0.1200E+02
 -27.405  0.6956E-25  0.1200E+02
 -27.395  0.2215E-25  0.1200E+02
 -27.385  0.6977E-26  0.1200E+02
 -27.375  0.2174E-26  0.1200E+02
 -27.365  0.6701E-27  0.1200E+02
 -27.355  0.2043E-27  0.1200E+02
 -27.345  0.6164E-28  0.1200E+02
 -27.335  0.1839E-28  0.1200E+02
 -27.325  0.5430E-29  0.1200E+02
 -27.315  0.1586E-29  0.1200E+02
 -27.305  0.4581E-30  0.1200E+02
 -27.295  0.1309E-30  0.1200E+02
 -27.285  0.3702E-31  0.1200E+02
 -27.275  0.1035E-31  0.1200E+02
 -27.265  0.2864E-32  0.1200E+02
 -27.255  0.7840E-33  0.1200E+02
 -27.245  0.2123E-33  0.1200E+02
 -27.235  0.5686E-34  0.1200E+02
 -27.225  0.1507E-34  0.1200E+02
 -27.215  0.3949E-35  0.1200E+02
 -27.205  0.1024E-35  0.1200E+02
 -27.195  0.2627E-36  0.1200E+02
 -27.185  0.6667E-37  0.1200E+02
 -27.175  0.1674E-37  0.1200E+02
 -27.165  0.4156E-38  0.1200E+02
 -27.155  0.1021E-38  0.1200E+02
 -27.145  0.2482E-39  0.1200E+02
 -27.135  0.5966E-40  0.1200E+02
 -27.125  0.1419E-40  0.1200E+02
 -27.115  0.3339E-41  0.1200E+02
 -27.105  0.7771E-42  0.1200E+02
 -27.095  0.1789E-42  0.1200E+02
 -27.085  0.4076E-43  0.1200E+02
 -27.075  0.9184E-44  0.1200E+02
 -27.065  0.2047E-44  0.1200E+02
 -27.055  0.4515E-45  0.1200E+02
 -27.045  0.9848E-46  0.1200E+02
 -27.035  0.2125E-46  0.1200E+02
 -27.025  0.4537E-47  0.1200E+02
 -27.015  0.9582E-48  0.1200E+02
 -27.005  0.2002E-48  0.1200E+02
 -26.995  0.4137E-49  0.1200E+02
 -26.985  0.8459E-50  0.1200E+02
 -26.975  0.1711E-50  0.1200E+02
 -26.965  0.3423E-51  0.1200E+02
 -26.955  0.6776E-52  0.1200E+02
 -26.945  0.1327E-52  0.1200E+02
 -26.935  0.2570E-53  0.1200E+02
 -26.925  0.4924E-54  0.1200E+02
 -26.915  0.9335E-55  0.1200E+02
 -26.905  0.1750E-55  0.1200E+02
 -26.895  0.3249E-56  0.1200E+02
 -26.885  0.6070E-57  0.1200E+02
 -26.875  0.1698E-57  0.1200E+02
 -26.865  0.3601E-57  0.1200E+02
 -26.855  0.1867E-56  0.1200E+02
 -26.845  0.1008E-55  0.1200E+02
 -26.835  0.5394E-55  0.1200E+02
 -26.825  0.2856E-54  0.1200E+02
 -26.815  0.1496E-53  0.1200E+02
 -26.805  0.7749E-53  0.1200E+02
 -26.795  0.3971E-52  0.1200E+02
 -26.785  0.2014E-51  0.1200E+02
 -26.775  0.1010E-50  0.1200E+02
 -26.765  0.5011E-50  0.1200E+02
 -26.755  0.2460E-49  0.1200E+02
 -26.745  0.1194E-48  0.1200E+02
 -26.735  0.5737E-48  0.1200E+02
 -26.725  0.2726E-47  0.1200E+02
 -26.715  0.1282E-46  0.1200E+02
 -26.705  0.5960E-46  0.1200E+02
 -26.695  0.2742E-45  0.1200E+02
 -26.685  0.1248E-44  0.1200E+02
 -26.675  0.5617E-44  0.1200E+02
 -26.665  0.2502E-43  0.1200E+02
 -26.655  0.1102E-42  0.1200E+02
 -26.645  0.4804E-42  0.1200E+02
 -26.635  0.2071E-41  0.1200E+02
 -26.625  0.8834E-41  0.1200E+02
 -26.615  0.3728E-40  0.1200E+02
 -26.605  0.1556E-39  0.1200E+02
 -26.595  0.6425E-39  0.1200E+02
 -26.585  0.2625E-38  0.1200E+02
 -26.575  0.1061E-37  0.1200E+02
 -26.565  0.4240E-37  0.1200E+02
 -26.555  0.1677E-36  0.1200E+02
 -26.545  0.6559E-36  0.1200E+02
 -26.535  0.2538E-35  0.1200E+02
 -26.525  0.9718E-35  0.1200E+02
 -26.515  0.3681E-34  0.1200E+02
 -26.505  0.1379E-33  0.1200E+02
 -26.495  0.5111E-33  0.1200E+02
 -26.485  0.1874E-32  0.1200E+02
 -26.475  0.6797E-32  0.1200E+02
 -26.465  0.2439E-31  0.1200E+02
 -26.455  0.8658E-31  0.1200E+02
 -26.445  0.3040E-30  0.1200E+02
 -26.435  0.1056E-29  0.1200E+02
 -26.425  0.3629E-29  0.1200E+02
 -26.415  0.1234E-28  0.1200E+02
 -26.405  0.4149E-28  0.1200E+02
 -26.395  0.1380E-27  0.1200E+02
 -26.385  0.4542E-27  0.1200E+02
 -26.375  0.1479E-26  0.1200E+02
 -26.365  0.4763E-26  0.1200E+02
 -26.355  0.1518E-25  0.1200E+02
 -26.345  0.4783E-25  0.1200E+02
 -26.335  0.1491E-24  0.1200E+02
 -26.325  0.4600E-24  0.1200E+02
 -26.315  0.1404E-23  0.1200E+02
 -26.305  0.4237E-23  0.1200E+02
 -26.295  0.1265E-22  0.1200E+02
 -26.285  0.3737E-22  0.1200E+02
 -26.275  0.1092E-21  0.1200E+02
 -26.265  0.3157E-21  0.1200E+02
 -26.255  0.9030E-21  0.1200E+02
 -26.245  0.2555E-20  0.1200E+02
 -26.235  0.7149E-20  0.1200E+02
 -26.225  0.1979E-19  0.1200E+02
 -26.215  0.5421E-19  0.1200E+02
 -26.205  0.1469E-18  0.1200E+02
 -26.195  0.3937E-18  0.1200E+02
 -26.185  0.1044E-17  0.1200E+02
 -26.175  0.2738E-17  0.1200E+02
 -26.165  0.7105E-17  0.1200E+02
 -26.155  0.1824E-16  0.1200E+02
 -26.145  0.4631E-16  0.1200E+02
 -26.135  0.1163E-15  0.1200E+02
 -26.125  0.2891E-15  0.1200E+02
 -26.115  0.7108E-15  0.1200E+02
 -26.105  0.1729E-14  0.1200E+02
 -26.095  0.4159E-14  0.1200E+02
 -26.085  0.9898E-14  0.1200E+02
 -26.075  0.2330E-13  0.1200E+02
 -26.065  0.5428E-13  0.1200E+02
 -26.055  0.1251E-12  0.1200E+02
 -26.045  0.2850E-12  0.1200E+02
 -26.035  0.6427E-12  0.1200E+02
 -26.025  0.1434E-11  0.1200E+02
 -26.015  0.3164E-11  0.1200E+02
 -26.005  0.6906E-11  0.1200E+02
 -25.995  0.1491E-10  0.1200E+02
 -25.985  0.3186E-10  0.1200E+02
 -25.975  0.6733E-10  0.1200E+02
 -25.965  0.1408E-09  0.1200E+02
 -25.955  0.2911E-09  0.1200E+02
 -25.945  0.5956E-09  0.1200E+02
 -25.935  0.1205E-08  0.1200E+02
 -25.925  0.2414E-08  0.1200E+02
 -25.915  0.4781E-08  0.1200E+02
 -25.905  0.9367E-08  0.1200E+02
 -25.895  0.1816E-07  0.1200E+02
 -25.885  0.3482E-07  0.1200E+02
 -25.875  0.6605E-07  0.1200E+02
 -25.865  0.1239E-06  0.1200E+02
 -25.855  0.2301E-06  0.1200E+02
 -25.845  0.4226E-06  0.1200E+02
 -25.835  0.7678E-06  0.1200E+02
 -25.825  0.1380E-05  0.1200E+02
 -25.815  0.2454E-05  0.1200E+02
 -25.805  0.4316E-05  0.1200E+02
 -25.795  0.7510E-05  0.1200E+02
 -25.785  0.1293E-04  0.1200E+02
 -25.775  0.2202E-04  0.1200E+02
 -25.765  0.3709E-04  0.1200E+02
 -25.755  0.6181E-04  0.1200E+02
 -25.745  0.1019E-03  0.1200E+02
 -25.735  0.1662E-03  0.1200E+02
 -25.725  0.2683E-03  0.1200E+02
 -25.715  0.4283E-03  0.1200E+02
 -25.705  0.6763E-03  0.1200E+02
 -25.695  0.1057E-02  0.1200E+02
 -25.685  0.1633E-02  0.1200E+02
 -25.675  0.2498E-02  0.1200E+02
 -25.665  0.3779E-02  0.1200E+02
 -25.655  0.5657E-02  0.1200E+02
 -25.645  0.8377E-02  0.1200E+02
 -25.635  0.1227E-01  0.1200E+02
 -25.625  0.1779E-01  0.1200E+02
 -25.615  0.2552E-01  0.1200E+02
 -25.605  0.3621E-01  0.1200E+02
 -25.595  0.5084E-01  0.1200E+02
 -25.585  0.7062E-01  0.1200E+02
 -25.575  0.9708E-01  0.1200E+02
 -25.565  0.1320E+00  0.1200E+02
 -25.555  0.1777E+00  0.1201E+02
 -25.545  0.2367E+00  0.1201E+02
 -25.535  0.3119E+00  0.1201E+02
 -25.525  0.4069E+00  0.1202E+02
 -25.515  0.5252E+00  0.1202E+02
 -25.505  0.6711E+00  0.1203E+02
 -25.495  0.8486E+00  0.1204E+02
 -25.485  0.1062E+01  0.1205E+02
 -25.475  0.1316E+01  0.1206E+02
 -25.465  0.1614E+01  0.1208E+02
 -25.455  0.1961E+01  0.1210E+02
 -25.445  0.2358E+01  0.1212E+02
 -25.435  0.2807E+01  0.1215E+02
 -25.425  0.3311E+01  0.1218E+02
 -25.415  0.3867E+01  0.1222E+02
 -25.405  0.4473E+01  0.1226E+02
 -25.395  0.5127E+01  0.1232E+02
 -25.385  0.5822E+01  0.1237E+02
 -25.375  0.6551E+01  0.1244E+02
 -25.365  0.7306E+01  0.1251E+02
 -25.355  0.8076E+01  0.1259E+02
 -25.345  0.8850E+01  0.1268E+02
 -25.335  0.9615E+01  0.1278E+02
 -25.325  0.1036E+02  0.1288E+02
 -25.315  0.1107E+02  0.1299E+02
 -25.305  0.1174E+02  0.1311E+02
 -25.295  0.1234E+02  0.1323E+02
 -25.285  0.1288E+02  0.1336E+02
 -25.275  0.1333E+02  0.1349E+02
 -25.265  0.1370E+02  0.1363E+02
 -25.255  0.1397E+02  0.1377E+02
 -25.245  0.1414E+02  0.1391E+02
 -25.235  0.1421E+02  0.1405E+02
 -25.225  0.1417E+02  0.1420E+02
 -25.215  0.1402E+02  0.1434E+02
 -25.205  0.1378E+02  0.1447E+02
 -25.195  0.1344E+02  0.1461E+02
 -25.185  0.1301E+02  0.1474E+02
 -25.175  0.1250E+02  0.1486E+02
 -25.165  0.1192E+02  0.1498E+02
 -25.155  0.1128E+02  0.1510E+02
 -25.145  0.1060E+02  0.1520E+02
 -25.135  0.9894E+01  0.1530E+02
 -25.125  0.9169E+01  0.1539E+02
 -25.115  0.8444E+01  0.1548E+02
 -25.105  0.7735E+01  0.1555E+02
 -25.095  0.7054E+01  0.1563E+02
 -25.085  0.6417E+01  0.1569E+02
 -25.075  0.5834E+01  0.1575E+02
 -25.065  0.5319E+01  0.1580E+02
 -25.055  0.4878E+01  0.1585E+02
 -25.045  0.4521E+01  0.1589E+02
 -25.035  0.4252E+01  0.1594E+02
 -25.025  0.4075E+01  0.1598E+02
 -25.015  0.3990E+01  0.1602E+02
 -25.005  0.3996E+01  0.1606E+02
 -24.995  0.4090E+01  0.1610E+02
 -24.985  0.4265E+01  0.1614E+02
 -24.975  0.4513E+01  0.1619E+02
 -24.965  0.4824E+01  0.1623E+02
 -24.955  0.5185E+01  0.1629E+02
 -24.945  0.5583E+01  0.1634E+02
 -24.935  0.6002E+01  0.1640E+02
 -24.925  0.6427E+01  0.1647E+02
 -24.915  0.6842E+01  0.1654E+02
 -24.905  0.7231E+01  0.1661E+02
 -24.895  0.7578E+01  0.1668E+02
 -24.885  0.7871E+01  0.1676E+02
 -24.875  0.8097E+01  0.1684E+02
 -24.865  0.8247E+01  0.1693E+02
 -24.855  0.8314E+01  0.1701E+02
 -24.845  0.8296E+01  0.1709E+02
 -24.835  0.8191E+01  0.1717E+02
 -24.825  0.8003E+01  0.1725E+02
 -24.815  0.7735E+01  0.1733E+02
 -24.805  0.7398E+01  0.1740E+02
 -24.795  0.6999E+01  0.1747E+02
 -24.785  0.6551E+01  0.1754E+02
 -24.775  0.6066E+01  0.1760E+02
 -24.765  0.5557E+01  0.1766E+02
 -24.755  0.5036E+01  0.1771E+02
 -24.745  0.4514E+01  0.1775E+02
